,iteration,loss
20308,20308,116.05245
20309,20309,109.779495
20310,20310,101.56618
20311,20311,101.03206
20312,20312,107.73325
20313,20313,133.09561
20314,20314,106.21846
20315,20315,112.821754
20316,20316,119.85289
20317,20317,103.56108
20318,20318,107.82697
20319,20319,104.383064
20320,20320,124.485146
20321,20321,115.74531
20322,20322,119.082405
20323,20323,128.60263
20324,20324,131.31721
20325,20325,115.83452
20326,20326,111.77518
20327,20327,111.12878
20328,20328,119.495705
20329,20329,120.22345
20330,20330,100.80689
20331,20331,118.2638
20332,20332,112.67535
20333,20333,109.572426
20334,20334,107.47599
20335,20335,125.16598
20336,20336,111.05234
20337,20337,102.15624
20338,20338,99.90036
20339,20339,105.334206
20340,20340,106.66382
20341,20341,99.21686
20342,20342,116.538895
20343,20343,105.0043
20344,20344,111.9026
20345,20345,113.11547
20346,20346,120.30284
20347,20347,102.23514
20348,20348,90.73696
20349,20349,127.00279
20350,20350,128.30734
20351,20351,124.20123
20352,20352,113.64888
20353,20353,104.521164
20354,20354,95.32051
20355,20355,108.3508
20356,20356,91.3751
20357,20357,117.60422
20358,20358,113.17732
20359,20359,135.46622
20360,20360,109.159546
20361,20361,104.788124
20362,20362,92.77187
20363,20363,117.00403
20364,20364,99.36003
20365,20365,98.040504
20366,20366,124.00236
20367,20367,129.31802
20368,20368,122.30655
20369,20369,122.77037
20370,20370,128.71931
20371,20371,111.05007
20372,20372,115.254074
20373,20373,100.61616
20374,20374,123.78098
20375,20375,139.29648
20376,20376,105.46057
20377,20377,111.06447
20378,20378,120.845406
20379,20379,114.953674
20380,20380,101.58378
20381,20381,104.034355
20382,20382,121.92666
20383,20383,132.90755
20384,20384,123.95122
20385,20385,114.46688
20386,20386,120.704346
20387,20387,108.986496
20388,20388,113.43934
20389,20389,98.79354
20390,20390,96.931625
20391,20391,112.62403
20392,20392,110.211655
20393,20393,145.65314
20394,20394,112.77526
20395,20395,122.01552
20396,20396,105.792336
20397,20397,128.46631
20398,20398,136.24425
20399,20399,96.03584
20400,20400,83.1749
20401,20401,132.53445
20402,20402,121.935455
20403,20403,124.292656
20404,20404,121.58717
20405,20405,108.22682
20406,20406,97.73384
20407,20407,110.033714
20408,20408,96.69472
20409,20409,130.11018
20410,20410,107.7743
20411,20411,112.116585
20412,20412,118.28433
20413,20413,131.82545
20414,20414,103.08415
20415,20415,127.098434
20416,20416,131.2521
20417,20417,106.60553
20418,20418,103.631485
20419,20419,100.09674
20420,20420,135.24287
20421,20421,113.219444
20422,20422,112.828804
20423,20423,118.702225
20424,20424,116.984886
20425,20425,117.964066
20426,20426,120.986336
20427,20427,96.247986
20428,20428,104.93285
20429,20429,117.6714
20430,20430,111.611115
20431,20431,111.26367
20432,20432,111.19603
20433,20433,107.81603
20434,20434,124.63135
20435,20435,110.76967
20436,20436,105.513306
20437,20437,117.482605
20438,20438,122.37328
20439,20439,102.411125
20440,20440,122.31365
20441,20441,104.582054
20442,20442,130.47636
20443,20443,119.86978
20444,20444,110.74072
20445,20445,122.05022
20446,20446,119.480545
20447,20447,116.99784
20448,20448,122.12971
20449,20449,127.63449
20450,20450,101.040855
20451,20451,121.43663
20452,20452,109.28493
20453,20453,113.15322
20454,20454,125.95638
20455,20455,98.77444
20456,20456,88.51233
20457,20457,104.718285
20458,20458,107.03472
20459,20459,110.61983
20460,20460,126.22682
20461,20461,103.90748
20462,20462,97.87056
20463,20463,123.21542
20464,20464,111.57975
20465,20465,101.67946
20466,20466,125.22098
20467,20467,111.79762
20468,20468,90.031166
20469,20469,112.067276
20470,20470,127.349915
20471,20471,112.65006
20472,20472,116.10983
20473,20473,94.81707
20474,20474,108.69627
20475,20475,98.92512
20476,20476,133.7855
20477,20477,128.1976
20478,20478,122.53726
20479,20479,108.50402
20480,20480,91.979774
20481,20481,107.016716
20482,20482,125.72139
20483,20483,106.12478
20484,20484,116.97167
20485,20485,131.59747
20486,20486,118.82245
20487,20487,110.83
20488,20488,98.61893
20489,20489,130.90721
20490,20490,98.144
20491,20491,111.78073
20492,20492,134.52296
20493,20493,111.75371
20494,20494,114.58598
20495,20495,127.27543
20496,20496,94.698685
20497,20497,101.20804
20498,20498,109.579895
20499,20499,93.33296
20500,20500,134.24275
20501,20501,129.93007
20502,20502,107.853195
20503,20503,117.289536
20504,20504,111.952156
20505,20505,120.93389
20506,20506,131.6802
20507,20507,135.47337
20508,20508,114.33387
20509,20509,101.23918
20510,20510,106.24041
20511,20511,114.51715
20512,20512,105.06201
20513,20513,102.2095
20514,20514,123.385445
20515,20515,97.4347
20516,20516,144.6192
20517,20517,124.74533
20518,20518,134.13228
20519,20519,137.91183
20520,20520,110.12057
20521,20521,130.45795
20522,20522,132.20384
20523,20523,129.29457
20524,20524,100.77445
20525,20525,114.41694
20526,20526,107.346855
20527,20527,115.58542
20528,20528,123.61945
20529,20529,123.55143
20530,20530,94.6953
20531,20531,116.85594
20532,20532,120.07935
20533,20533,124.26947
20534,20534,135.11702
20535,20535,101.50604
20536,20536,102.36384
20537,20537,141.5784
20538,20538,130.70505
20539,20539,126.86386
20540,20540,108.92257
20541,20541,100.238785
20542,20542,126.85094
20543,20543,119.2365
20544,20544,124.605225
20545,20545,110.76549
20546,20546,102.32484
20547,20547,103.73935
20548,20548,104.455376
20549,20549,119.36078
20550,20550,101.20103
20551,20551,92.04349
20552,20552,106.0466
20553,20553,114.03544
20554,20554,132.3912
20555,20555,106.115715
20556,20556,132.27496
20557,20557,101.66007
20558,20558,120.532394
20559,20559,83.64585
20560,20560,124.80317
20561,20561,106.84892
20562,20562,120.34887
20563,20563,97.824524
20564,20564,113.70939
20565,20565,121.26739
20566,20566,134.19675
20567,20567,112.0732
20568,20568,113.87741
20569,20569,116.258705
20570,20570,93.67334
20571,20571,110.96058
20572,20572,101.181595
20573,20573,124.8782
20574,20574,116.1044
20575,20575,118.4197
20576,20576,127.66856
20577,20577,118.95372
20578,20578,126.43274
20579,20579,110.34312
20580,20580,95.41616
20581,20581,113.93587
20582,20582,115.79873
20583,20583,134.37015
20584,20584,93.31693
20585,20585,126.04317
20586,20586,128.5202
20587,20587,92.52774
20588,20588,107.62031
20589,20589,115.19203
20590,20590,130.01794
20591,20591,105.40318
20592,20592,104.828705
20593,20593,128.66458
20594,20594,135.78123
20595,20595,124.34296
20596,20596,109.8634
20597,20597,108.22879
20598,20598,132.67528
20599,20599,118.06622
20600,20600,95.51279
20601,20601,110.315636
20602,20602,130.12697
20603,20603,126.459274
20604,20604,124.659325
20605,20605,114.56171
20606,20606,128.97269
20607,20607,98.232666
20608,20608,88.93882
20609,20609,110.56021
20610,20610,120.43163
20611,20611,119.18389
20612,20612,134.4781
20613,20613,142.24683
20614,20614,102.73363
20615,20615,120.25309
20616,20616,118.94599
20617,20617,135.02881
20618,20618,106.13014
20619,20619,119.77986
20620,20620,124.620705
20621,20621,114.76311
20622,20622,99.89334
20623,20623,128.41959
20624,20624,112.745
20625,20625,124.69604
20626,20626,119.2923
20627,20627,118.298935
20628,20628,110.91028
20629,20629,98.789795
20630,20630,118.66853
20631,20631,109.331406
20632,20632,108.23503
20633,20633,125.76196
20634,20634,113.68559
20635,20635,107.28084
20636,20636,115.17256
20637,20637,120.991554
20638,20638,110.75476
20639,20639,115.5379
20640,20640,105.80057
20641,20641,131.69106
20642,20642,115.41699
20643,20643,114.732765
20644,20644,138.13461
20645,20645,134.35422
20646,20646,126.574295
20647,20647,140.56131
20648,20648,100.79447
20649,20649,126.94461
20650,20650,134.11844
20651,20651,128.32845
20652,20652,112.742294
20653,20653,94.52035
20654,20654,139.35127
20655,20655,92.25559
20656,20656,140.79077
20657,20657,103.53804
20658,20658,144.93245
20659,20659,125.3092
20660,20660,115.30971
20661,20661,114.513306
20662,20662,122.53077
20663,20663,115.67409
20664,20664,129.26724
20665,20665,125.20307
20666,20666,142.9941
20667,20667,112.03864
20668,20668,96.1584
20669,20669,123.974106
20670,20670,134.00705
20671,20671,90.94432
20672,20672,125.39056
20673,20673,89.791046
20674,20674,113.56169
20675,20675,95.7282
20676,20676,123.32829
20677,20677,101.844406
20678,20678,134.43367
20679,20679,101.751175
20680,20680,111.71584
20681,20681,108.66104
20682,20682,123.79472
20683,20683,113.15354
20684,20684,118.92808
20685,20685,110.86721
20686,20686,98.41952
20687,20687,122.8942
20688,20688,112.80917
20689,20689,108.99063
20690,20690,130.89072
20691,20691,100.423584
20692,20692,123.19098
20693,20693,127.22623
20694,20694,116.899826
20695,20695,118.95698
20696,20696,125.29878
20697,20697,104.25426
20698,20698,130.2746
20699,20699,96.00071
20700,20700,107.16306
20701,20701,113.50964
20702,20702,119.09076
20703,20703,133.43051
20704,20704,125.91424
20705,20705,99.756065
20706,20706,130.94788
20707,20707,120.06807
20708,20708,118.03772
20709,20709,104.79372
20710,20710,104.090324
20711,20711,128.85872
20712,20712,115.21841
20713,20713,117.172165
20714,20714,121.57962
20715,20715,120.65142
20716,20716,125.254906
20717,20717,123.913734
20718,20718,122.07071
20719,20719,133.17625
20720,20720,107.726494
20721,20721,113.88196
20722,20722,106.50688
20723,20723,121.004654
20724,20724,147.72267
20725,20725,151.02449
20726,20726,103.07609
20727,20727,133.46512
20728,20728,111.75218
20729,20729,130.06349
20730,20730,117.371544
20731,20731,136.90367
20732,20732,117.05838
20733,20733,111.3185
20734,20734,109.89495
20735,20735,132.3634
20736,20736,125.77901
20737,20737,119.2252
20738,20738,114.69472
20739,20739,107.36339
20740,20740,138.34077
20741,20741,119.62775
20742,20742,126.69679
20743,20743,128.62965
20744,20744,135.11829
20745,20745,117.850136
20746,20746,98.706085
20747,20747,135.18063
20748,20748,130.74977
20749,20749,120.6176
20750,20750,103.20181
20751,20751,137.29593
20752,20752,131.11307
20753,20753,124.54466
20754,20754,121.791855
20755,20755,124.711426
20756,20756,115.55548
20757,20757,112.85453
20758,20758,102.245026
20759,20759,107.96295
20760,20760,107.84183
20761,20761,90.208305
20762,20762,131.92592
20763,20763,146.88318
20764,20764,103.07488
20765,20765,120.63551
20766,20766,118.71498
20767,20767,110.08463
20768,20768,146.06877
20769,20769,106.55156
20770,20770,115.65062
20771,20771,115.28179
20772,20772,114.21581
20773,20773,128.45279
20774,20774,125.087036
20775,20775,108.74734
20776,20776,110.44209
20777,20777,110.292564
20778,20778,126.97157
20779,20779,127.21943
20780,20780,107.46832
20781,20781,115.51339
20782,20782,112.79655
20783,20783,138.78047
20784,20784,114.34674
20785,20785,108.64025
20786,20786,116.227135
20787,20787,117.74841
20788,20788,118.147224
20789,20789,104.46843
20790,20790,114.148384
20791,20791,134.0402
20792,20792,144.5171
20793,20793,114.120155
20794,20794,108.272385
20795,20795,122.53727
20796,20796,120.63951
20797,20797,128.10107
20798,20798,97.434525
20799,20799,84.61077
20800,20800,115.08539
20801,20801,139.12451
20802,20802,121.24269
20803,20803,102.682236
20804,20804,120.36238
20805,20805,113.30123
20806,20806,112.88784
20807,20807,114.77076
20808,20808,108.05995
20809,20809,117.18229
20810,20810,116.54384
20811,20811,131.11461
20812,20812,128.18245
20813,20813,127.213234
20814,20814,115.835846
20815,20815,119.394905
20816,20816,103.42675
20817,20817,119.89096
20818,20818,114.819336
20819,20819,158.61421
20820,20820,98.41586
20821,20821,109.59359
20822,20822,139.70668
20823,20823,138.97314
20824,20824,98.63711
20825,20825,106.86722
20826,20826,149.59949
20827,20827,113.538284
20828,20828,105.39375
20829,20829,127.46854
20830,20830,126.44456
20831,20831,132.3356
20832,20832,128.94173
20833,20833,135.38959
20834,20834,127.87594
20835,20835,142.26257
20836,20836,104.91069
20837,20837,123.53786
20838,20838,120.32545
20839,20839,109.85715
20840,20840,144.6169
20841,20841,117.528786
20842,20842,118.7415
20843,20843,133.6818
20844,20844,103.83617
20845,20845,132.78906
20846,20846,141.09149
20847,20847,124.00795
20848,20848,104.894585
20849,20849,118.50979
20850,20850,124.66719
20851,20851,107.04883
20852,20852,111.37025
20853,20853,127.97702
20854,20854,125.98655
20855,20855,141.55132
20856,20856,117.986084
20857,20857,141.69551
20858,20858,119.05448
20859,20859,137.72305
20860,20860,136.5897
20861,20861,158.88963
20862,20862,111.60458
20863,20863,98.14592
20864,20864,110.0457
20865,20865,119.95833
20866,20866,118.41832
20867,20867,133.33528
20868,20868,113.91638
20869,20869,132.94856
20870,20870,138.7172
20871,20871,112.37428
20872,20872,121.89744
20873,20873,110.005035
20874,20874,135.23666
20875,20875,101.01213
20876,20876,126.94841
20877,20877,117.34477
20878,20878,127.39029
20879,20879,116.539215
20880,20880,124.589
20881,20881,146.34256
20882,20882,127.79031
20883,20883,111.50608
20884,20884,144.72432
20885,20885,142.87086
20886,20886,108.93238
20887,20887,149.64209
20888,20888,114.15309
20889,20889,138.66624
20890,20890,151.24672
20891,20891,112.24816
20892,20892,116.76195
20893,20893,112.3695
20894,20894,102.27157
20895,20895,100.72407
20896,20896,111.50359
20897,20897,153.65868
20898,20898,122.77208
20899,20899,113.90876
20900,20900,125.63763
20901,20901,124.958145
20902,20902,119.036255
20903,20903,120.794205
20904,20904,114.16695
20905,20905,118.51509
20906,20906,129.36803
20907,20907,114.03326
20908,20908,125.44925
20909,20909,124.94653
20910,20910,132.85707
20911,20911,110.68299
20912,20912,116.40857
20913,20913,107.84648
20914,20914,144.64108
20915,20915,117.97715
20916,20916,99.856964
20917,20917,98.85062
20918,20918,108.5464
20919,20919,104.84131
20920,20920,139.98355
20921,20921,164.71588
20922,20922,121.33
20923,20923,131.3175
20924,20924,108.46333
20925,20925,130.6202
20926,20926,95.30498
20927,20927,107.98253
20928,20928,119.74219
20929,20929,135.4728
20930,20930,102.031006
20931,20931,124.17863
20932,20932,113.845985
20933,20933,130.86009
20934,20934,125.59377
20935,20935,130.92798
20936,20936,126.40029
20937,20937,118.01096
20938,20938,112.22804
20939,20939,124.13705
20940,20940,119.53947
20941,20941,107.29231
20942,20942,148.2176
20943,20943,114.385
20944,20944,115.096466
20945,20945,126.51909
20946,20946,127.20225
20947,20947,92.145744
20948,20948,95.025116
20949,20949,130.04156
20950,20950,101.916405
20951,20951,112.29617
20952,20952,113.01908
20953,20953,110.91848
20954,20954,118.487274
20955,20955,124.834625
20956,20956,112.564095
20957,20957,118.93384
20958,20958,119.17451
20959,20959,136.71011
20960,20960,122.919174
20961,20961,137.05365
20962,20962,144.94008
20963,20963,114.15191
20964,20964,92.48032
20965,20965,102.979256
20966,20966,135.24707
20967,20967,107.70234
20968,20968,146.31981
20969,20969,134.07956
20970,20970,119.2258
20971,20971,141.23587
20972,20972,125.64448
20973,20973,116.656555
20974,20974,152.36624
20975,20975,134.7109
20976,20976,152.02081
20977,20977,119.19362
20978,20978,106.894005
20979,20979,141.34837
20980,20980,95.324
20981,20981,106.27431
20982,20982,85.52146
20983,20983,126.21603
20984,20984,128.31055
20985,20985,146.19427
20986,20986,136.83275
20987,20987,96.99007
20988,20988,121.3669
20989,20989,133.08772
20990,20990,99.13869
20991,20991,121.84216
20992,20992,103.5559
20993,20993,104.24118
20994,20994,133.26167
20995,20995,123.28871
20996,20996,134.24513
20997,20997,125.6028
20998,20998,115.97367
20999,20999,151.37419
21000,21000,139.84929
21001,21001,144.50912
21002,21002,116.83559
21003,21003,141.42625
21004,21004,123.876144
21005,21005,126.334305
21006,21006,123.529434
21007,21007,109.30773
21008,21008,113.28342
21009,21009,131.40002
21010,21010,132.52016
21011,21011,104.16832
21012,21012,103.92177
21013,21013,103.93815
21014,21014,119.17726
21015,21015,123.898796
21016,21016,151.94954
21017,21017,107.87226
21018,21018,136.75917
21019,21019,102.148735
21020,21020,125.32433
21021,21021,145.7349
21022,21022,125.626755
21023,21023,123.30307
21024,21024,111.40492
21025,21025,120.08579
21026,21026,116.63335
21027,21027,129.44186
21028,21028,118.03568
21029,21029,139.74329
21030,21030,118.58684
21031,21031,125.49567
21032,21032,122.048225
21033,21033,130.32712
21034,21034,115.35928
21035,21035,145.7269
21036,21036,128.85149
21037,21037,134.53358
21038,21038,113.1421
21039,21039,135.12695
21040,21040,118.18839
21041,21041,134.63052
21042,21042,133.918
21043,21043,130.7425
21044,21044,129.16318
21045,21045,133.96602
21046,21046,129.23213
21047,21047,117.736855
21048,21048,106.66736
21049,21049,116.90051
21050,21050,131.63522
21051,21051,113.57198
21052,21052,121.6204
21053,21053,110.11185
21054,21054,130.74135
21055,21055,102.69797
21056,21056,102.45838
21057,21057,132.58363
21058,21058,99.62156
21059,21059,113.78578
21060,21060,130.25314
21061,21061,145.61319
21062,21062,119.33668
21063,21063,172.42984
21064,21064,145.2426
21065,21065,112.27612
21066,21066,131.12466
21067,21067,143.22308
21068,21068,134.30367
21069,21069,120.69421
21070,21070,127.23337
21071,21071,131.1268
21072,21072,125.86065
21073,21073,106.7653
21074,21074,115.627716
21075,21075,131.07596
21076,21076,119.56237
21077,21077,133.41142
21078,21078,125.17593
21079,21079,89.90761
21080,21080,139.43771
21081,21081,107.94828
21082,21082,114.534164
21083,21083,129.54868
21084,21084,180.90904
21085,21085,104.81553
21086,21086,132.37393
21087,21087,145.45007
21088,21088,96.6834
21089,21089,119.52932
21090,21090,125.17761
21091,21091,120.5179
21092,21092,122.514305
21093,21093,124.48877
21094,21094,123.50374
21095,21095,107.32343
21096,21096,120.27801
21097,21097,156.00519
21098,21098,107.75082
21099,21099,96.70849
21100,21100,104.862144
21101,21101,125.37987
21102,21102,123.432434
21103,21103,114.70728
21104,21104,130.16481
21105,21105,116.25247
21106,21106,112.10012
21107,21107,144.82785
21108,21108,103.91789
21109,21109,127.4186
21110,21110,117.77413
21111,21111,112.69527
21112,21112,143.49814
21113,21113,130.33871
21114,21114,105.96977
21115,21115,118.66409
21116,21116,131.29883
21117,21117,119.10753
21118,21118,124.940125
21119,21119,170.34491
21120,21120,133.51675
21121,21121,141.22237
21122,21122,92.60468
21123,21123,133.74042
21124,21124,118.4777
21125,21125,117.38112
21126,21126,125.17688
21127,21127,160.12845
21128,21128,148.61139
21129,21129,133.53575
21130,21130,107.34998
21131,21131,127.77334
21132,21132,98.66716
21133,21133,107.78967
21134,21134,107.00706
21135,21135,118.71737
21136,21136,109.715515
21137,21137,110.75262
21138,21138,108.60923
21139,21139,116.43229
21140,21140,125.14729
21141,21141,151.98773
21142,21142,128.82443
21143,21143,120.417206
21144,21144,130.92444
21145,21145,137.37613
21146,21146,144.74959
21147,21147,132.7184
21148,21148,110.107086
21149,21149,142.93501
21150,21150,137.57089
21151,21151,108.28816
21152,21152,109.563385
21153,21153,151.5043
21154,21154,112.239655
21155,21155,125.34494
21156,21156,118.37051
21157,21157,108.7237
21158,21158,123.26935
21159,21159,111.7396
21160,21160,132.7475
21161,21161,125.23349
21162,21162,134.9923
21163,21163,135.1814
21164,21164,128.18245
21165,21165,113.943405
21166,21166,102.479
21167,21167,106.13901
21168,21168,120.88342
21169,21169,113.110374
21170,21170,115.30304
21171,21171,138.30742
21172,21172,100.953476
21173,21173,114.5845
21174,21174,127.15309
21175,21175,102.131676
21176,21176,120.660675
21177,21177,141.48253
21178,21178,120.65697
21179,21179,112.93393
21180,21180,136.72818
21181,21181,151.78442
21182,21182,132.11829
21183,21183,123.58737
21184,21184,130.63771
21185,21185,153.21898
21186,21186,138.7724
21187,21187,119.4462
21188,21188,150.27351
21189,21189,142.44666
21190,21190,134.60196
21191,21191,117.97572
21192,21192,123.17176
21193,21193,131.2293
21194,21194,132.84772
21195,21195,128.42287
21196,21196,115.14374
21197,21197,139.72768
21198,21198,131.51021
21199,21199,112.588
21200,21200,140.35626
21201,21201,142.69
21202,21202,121.857735
21203,21203,125.1929
21204,21204,124.23509
21205,21205,131.33762
21206,21206,129.96248
21207,21207,134.20555
21208,21208,110.876945
21209,21209,132.67787
21210,21210,114.67495
21211,21211,142.54662
21212,21212,116.21549
21213,21213,116.016014
21214,21214,112.09687
21215,21215,115.62921
21216,21216,107.270355
21217,21217,134.80783
21218,21218,120.57921
21219,21219,134.41466
21220,21220,148.05908
21221,21221,131.8325
21222,21222,122.17694
21223,21223,113.635086
21224,21224,150.30103
21225,21225,106.68177
21226,21226,104.14809
21227,21227,143.22704
21228,21228,137.75726
21229,21229,118.19614
21230,21230,116.701744
21231,21231,103.87392
21232,21232,136.20209
21233,21233,117.6337
21234,21234,154.67345
21235,21235,147.10829
21236,21236,134.42128
21237,21237,112.63087
21238,21238,106.28017
21239,21239,133.33347
21240,21240,120.04252
21241,21241,149.17792
21242,21242,161.84297
21243,21243,127.79747
21244,21244,95.42939
21245,21245,104.23184
21246,21246,96.396576
21247,21247,108.66766
21248,21248,114.50662
21249,21249,123.0387
21250,21250,122.28019
21251,21251,147.92006
21252,21252,159.97226
21253,21253,118.26829
21254,21254,147.78365
21255,21255,137.92424
21256,21256,134.80193
21257,21257,129.27312
21258,21258,123.662506
21259,21259,124.656784
21260,21260,126.089676
21261,21261,110.3165
21262,21262,118.65386
21263,21263,151.29117
21264,21264,136.91296
21265,21265,110.514206
21266,21266,144.7451
21267,21267,138.67447
21268,21268,116.77016
21269,21269,99.37797
21270,21270,85.62642
21271,21271,137.8345
21272,21272,138.23004
21273,21273,92.40166
21274,21274,110.73331
21275,21275,145.30127
21276,21276,118.5827
21277,21277,105.31987
21278,21278,141.6263
21279,21279,112.14498
21280,21280,175.80284
21281,21281,116.14591
21282,21282,121.9953
21283,21283,112.08591
21284,21284,121.53293
21285,21285,136.46307
21286,21286,120.00597
21287,21287,134.88278
21288,21288,105.49929
21289,21289,128.69656
21290,21290,120.108154
21291,21291,137.51802
21292,21292,114.26686
21293,21293,122.610344
21294,21294,143.86194
21295,21295,111.89331
21296,21296,118.049416
21297,21297,113.62115
21298,21298,134.66843
21299,21299,131.9895
21300,21300,129.57887
21301,21301,107.56819
21302,21302,123.66565
21303,21303,131.14658
21304,21304,114.40429
21305,21305,159.50607
21306,21306,136.27353
21307,21307,135.31137
21308,21308,131.28548
21309,21309,127.354904
21310,21310,121.73799
21311,21311,126.45998
21312,21312,135.53784
21313,21313,155.66284
21314,21314,124.61478
21315,21315,97.828545
21316,21316,145.09398
21317,21317,136.95895
21318,21318,132.72966
21319,21319,126.87879
21320,21320,126.447754
21321,21321,143.02829
21322,21322,100.53684
21323,21323,131.73232
21324,21324,120.75648
21325,21325,151.18459
21326,21326,120.81545
21327,21327,138.25397
21328,21328,128.90932
21329,21329,126.88162
21330,21330,146.28415
21331,21331,113.158165
21332,21332,155.15988
21333,21333,109.788925
21334,21334,143.6784
21335,21335,127.096596
21336,21336,126.51323
21337,21337,112.91756
21338,21338,111.11772
21339,21339,128.68243
21340,21340,139.66272
21341,21341,152.33043
21342,21342,105.24893
21343,21343,145.60033
21344,21344,141.58777
21345,21345,118.40274
21346,21346,157.43489
21347,21347,113.74376
21348,21348,154.71541
21349,21349,130.21597
21350,21350,132.83783
21351,21351,93.034355
21352,21352,114.51196
21353,21353,138.6926
21354,21354,121.18842
21355,21355,141.44328
21356,21356,114.85614
21357,21357,118.6021
21358,21358,121.001366
21359,21359,135.1518
21360,21360,122.26974
21361,21361,144.90091
21362,21362,142.08963
21363,21363,122.04045
21364,21364,107.57259
21365,21365,127.29111
21366,21366,154.92325
21367,21367,129.71494
21368,21368,139.2897
21369,21369,116.44719
21370,21370,105.45374
21371,21371,133.38477
21372,21372,112.16661
21373,21373,115.09189
21374,21374,116.75053
21375,21375,126.17288
21376,21376,118.05906
21377,21377,124.77213
21378,21378,127.31345
21379,21379,117.26535
21380,21380,117.907135
21381,21381,139.45432
21382,21382,139.50568
21383,21383,127.266846
21384,21384,111.45483
21385,21385,105.5795
21386,21386,97.477585
21387,21387,110.10884
21388,21388,139.66312
21389,21389,121.3211
21390,21390,116.857666
21391,21391,107.18491
21392,21392,128.21188
21393,21393,143.16013
21394,21394,135.2418
21395,21395,116.066666
21396,21396,138.24797
21397,21397,126.08763
21398,21398,128.64973
21399,21399,164.43547
21400,21400,148.17487
21401,21401,129.07382
21402,21402,133.51671
21403,21403,136.81142
21404,21404,129.50978
21405,21405,136.53983
21406,21406,138.44711
21407,21407,117.32013
21408,21408,160.51852
21409,21409,119.85182
21410,21410,135.14822
21411,21411,133.43123
21412,21412,114.41406
21413,21413,146.37369
21414,21414,128.08838
21415,21415,112.58894
21416,21416,93.13706
21417,21417,115.02811
21418,21418,123.052734
21419,21419,132.96896
21420,21420,153.62845
21421,21421,114.27837
21422,21422,139.42474
21423,21423,103.567795
21424,21424,111.98573
21425,21425,130.76239
21426,21426,144.51106
21427,21427,169.87506
21428,21428,135.82925
21429,21429,168.23093
21430,21430,113.567535
21431,21431,118.376945
21432,21432,115.02476
21433,21433,147.72174
21434,21434,126.56823
21435,21435,136.94347
21436,21436,127.06056
21437,21437,101.933876
21438,21438,161.59904
21439,21439,125.07816
21440,21440,122.10102
21441,21441,106.90671
21442,21442,118.86118
21443,21443,127.683495
21444,21444,150.26723
21445,21445,156.79495
21446,21446,133.60097
21447,21447,143.06812
21448,21448,104.51779
21449,21449,107.94532
21450,21450,106.754166
21451,21451,123.516525
21452,21452,99.143036
21453,21453,158.89384
21454,21454,154.59274
21455,21455,124.34665
21456,21456,148.49402
21457,21457,137.51768
21458,21458,119.24566
21459,21459,117.2526
21460,21460,105.648735
21461,21461,113.17287
21462,21462,161.69832
21463,21463,131.73972
21464,21464,132.4483
21465,21465,151.17047
21466,21466,147.0378
21467,21467,122.98869
21468,21468,127.10386
21469,21469,137.25218
21470,21470,142.25679
21471,21471,120.225174
21472,21472,129.50516
21473,21473,133.93105
21474,21474,106.04285
21475,21475,131.01672
21476,21476,139.77466
21477,21477,133.07866
21478,21478,119.96992
21479,21479,142.937
21480,21480,119.20892
21481,21481,120.49596
21482,21482,115.12883
21483,21483,118.77512
21484,21484,149.44308
21485,21485,133.8225
21486,21486,113.795395
21487,21487,120.473015
21488,21488,114.24553
21489,21489,110.37526
21490,21490,124.16718
21491,21491,128.7666
21492,21492,128.38173
21493,21493,159.69432
21494,21494,143.56245
21495,21495,119.03549
21496,21496,118.805374
21497,21497,125.97868
21498,21498,131.75397
21499,21499,166.89235
21500,21500,118.87746
21501,21501,113.609245
21502,21502,124.980515
21503,21503,126.301
21504,21504,121.4854
21505,21505,125.683136
21506,21506,134.70628
21507,21507,136.26985
21508,21508,140.8805
21509,21509,145.4842
21510,21510,119.812256
21511,21511,131.40259
21512,21512,139.75084
21513,21513,113.41832
21514,21514,117.13097
21515,21515,148.73135
21516,21516,134.26926
21517,21517,118.988525
21518,21518,119.98284
21519,21519,104.04839
21520,21520,137.09154
21521,21521,126.83719
21522,21522,157.4653
21523,21523,123.212585
21524,21524,118.86144
21525,21525,109.79901
21526,21526,134.26193
21527,21527,117.50261
21528,21528,124.92396
21529,21529,127.16932
21530,21530,120.442085
21531,21531,151.28879
21532,21532,121.2798
21533,21533,105.09779
21534,21534,140.03644
21535,21535,162.64409
21536,21536,130.02295
21537,21537,139.26262
21538,21538,146.70695
21539,21539,142.02026
21540,21540,143.03424
21541,21541,139.0237
21542,21542,124.80638
21543,21543,128.39688
21544,21544,98.79825
21545,21545,139.48773
21546,21546,108.52382
21547,21547,128.5126
21548,21548,149.01503
21549,21549,143.50125
21550,21550,100.26076
21551,21551,119.27207
21552,21552,138.31949
21553,21553,119.24807
21554,21554,116.0522
21555,21555,140.59903
21556,21556,122.51343
21557,21557,137.44107
21558,21558,133.51367
21559,21559,133.02733
21560,21560,170.721
21561,21561,121.1994
21562,21562,134.15414
21563,21563,148.19858
21564,21564,129.39752
21565,21565,116.39993
21566,21566,140.3684
21567,21567,92.10056
21568,21568,136.93747
21569,21569,134.48334
21570,21570,127.05523
21571,21571,121.26018
21572,21572,117.61806
21573,21573,110.09631
21574,21574,135.55835
21575,21575,138.04492
21576,21576,142.91035
21577,21577,133.24734
21578,21578,129.20506
21579,21579,120.23934
21580,21580,141.4239
